Treatment,HOBO,"Date Time, GMT-04:00",TempF,Intensity
CCNslash,p20,2016-04-01 16:30:00,85.194,5888
CCNslash,p20,2016-04-01 16:45:00.000003,92.926,11264
CCNslash,p20,2016-04-01 16:59:59.999997,88.099,2048
CCNslash,p20,2016-04-01 17:15:00,77.923,5376
CCNslash,p20,2016-04-01 17:30:00.000003,74.791,3840
CCNslash,p20,2016-04-01 17:44:59.999997,76.181,2560
CCNslash,p20,2016-04-01 18:00:00,71.339,1728
CCNslash,p20,2016-04-01 18:15:00.000003,68.077,896
CCNslash,p20,2016-04-01 18:29:59.999997,64.996,512
CCNslash,p20,2016-04-01 18:45:00,62.94,400
CCNslash,p20,2016-04-01 19:00:00.000003,61.227,176
CCNslash,p20,2016-04-01 19:14:59.999997,59.851,65
CCNslash,p20,2016-04-01 19:30:00,59.164,8
CCNslash,p20,2016-04-01 19:45:00.000003,58.993,0
CCNslash,p20,2016-04-01 19:59:59.999997,58.647,0
CCNslash,p20,2016-04-01 20:15:00,58.303,0
CCNslash,p20,2016-04-01 20:30:00.000003,57.958,0
CCNslash,p20,2016-04-01 20:44:59.999997,57.785,0
CCNslash,p20,2016-04-01 21:00:00,57.958,0
CCNslash,p20,2016-04-01 21:15:00.000003,58.131,0
CCNslash,p20,2016-04-01 21:29:59.999997,57.268,0
CCNslash,p20,2016-04-01 21:45:00,56.577,0
CCNslash,p20,2016-04-01 22:00:00.000003,58.476,0
CCNslash,p20,2016-04-01 22:14:59.999997,59.68,0
CCNslash,p20,2016-04-01 22:30:00,58.303,0
CCNslash,p20,2016-04-01 22:45:00.000003,57.958,0
CCNslash,p20,2016-04-01 22:59:59.999997,57.958,0
CCNslash,p20,2016-04-01 23:15:00,58.303,0
CCNslash,p20,2016-04-01 23:30:00.000003,57.096,0
CCNslash,p20,2016-04-01 23:44:59.999997,55.364,0
CCNslash,p20,2016-04-02 00:00:00,55.017,0
CCNslash,p20,2016-04-02 00:15:00.000003,53.798,0
CCNslash,p20,2016-04-02 00:29:59.999997,53.798,0
CCNslash,p20,2016-04-02 00:45:00,53.623,0
CCNslash,p20,2016-04-02 01:00:00.000003,53.798,0
CCNslash,p20,2016-04-02 01:14:59.999997,54.842,0
CCNslash,p20,2016-04-02 01:30:00,56.057,0
CCNslash,p20,2016-04-02 01:45:00.000003,56.23,0
CCNslash,p20,2016-04-02 01:59:59.999997,56.057,0
CCNslash,p20,2016-04-02 02:15:00,55.884,0
CCNslash,p20,2016-04-02 02:30:00.000003,55.884,0
CCNslash,p20,2016-04-02 02:44:59.999997,55.884,0
CCNslash,p20,2016-04-02 03:00:00,54.495,0
CCNslash,p20,2016-04-02 03:15:00.000003,55.017,0
CCNslash,p20,2016-04-02 03:29:59.999997,55.537,0
CCNslash,p20,2016-04-02 03:45:00,55.711,0
CCNslash,p20,2016-04-02 04:00:00.000003,55.711,0
CCNslash,p20,2016-04-02 04:14:59.999997,55.537,0
CCNslash,p20,2016-04-02 04:30:00,54.842,0
CCNslash,p20,2016-04-02 04:45:00.000003,54.495,0
CCNslash,p20,2016-04-02 04:59:59.999997,54.147,0
CCNslash,p20,2016-04-02 05:15:00,54.322,0
CCNslash,p20,2016-04-02 05:30:00.000003,54.322,0
CCNslash,p20,2016-04-02 05:44:59.999997,54.147,0
CCNslash,p20,2016-04-02 06:00:00,53.798,0
CCNslash,p20,2016-04-02 06:15:00.000003,53.623,0
CCNslash,p20,2016-04-02 06:29:59.999997,53.274,1
CCNslash,p20,2016-04-02 06:45:00,53.274,5
CCNslash,p20,2016-04-02 07:00:00.000003,53.623,47
CCNslash,p20,2016-04-02 07:14:59.999997,53.449,39
CCNslash,p20,2016-04-02 07:30:00,53.1,22
CCNslash,p20,2016-04-02 07:45:00.000003,52.925,248
CCNslash,p20,2016-04-02 07:59:59.999997,52.925,336
CCNslash,p20,2016-04-02 08:15:00,53.798,352
CCNslash,p20,2016-04-02 08:30:00.000003,53.623,216
CCNslash,p20,2016-04-02 08:44:59.999997,52.576,400
CCNslash,p20,2016-04-02 09:00:00,52.925,416
CCNslash,p20,2016-04-02 09:15:00.000003,52.401,272
CCNslash,p20,2016-04-02 09:29:59.999997,52.225,496
CCNslash,p20,2016-04-02 09:45:00,53.274,768
CCNslash,p20,2016-04-02 10:00:00.000003,53.973,1152
CCNslash,p20,2016-04-02 10:14:59.999997,54.495,1024
CCNslash,p20,2016-04-02 10:30:00,53.973,288
CCNslash,p20,2016-04-02 10:45:00.000003,55.884,1920
CCNslash,p20,2016-04-02 10:59:59.999997,55.189,1152
CCNslash,p20,2016-04-02 11:15:00,55.364,1600
CCNslash,p20,2016-04-02 11:30:00.000003,56.057,2816
CCNslash,p20,2016-04-02 11:44:59.999997,57.785,2176
CCNslash,p20,2016-04-02 12:00:00,57.441,2816
CCNslash,p20,2016-04-02 12:15:00.000003,60.024,3712
CCNslash,p20,2016-04-02 12:29:59.999997,60.883,2944
CCNslash,p20,2016-04-02 12:45:00,62.425,3328
CCNslash,p20,2016-04-02 13:00:00.000003,60.024,2048
CCNslash,p20,2016-04-02 13:14:59.999997,57.614,1152
CCNslash,p20,2016-04-02 13:30:00,57.958,2816
CCNslash,p20,2016-04-02 13:45:00.000003,57.785,1856
CCNslash,p20,2016-04-02 13:59:59.999997,57.096,1792
CCNslash,p20,2016-04-02 14:15:00,56.577,1728
CCNslash,p20,2016-04-02 14:30:00.000003,58.82,2304
CCNslash,p20,2016-04-02 14:44:59.999997,57.268,2688
CCNslash,p20,2016-04-02 15:00:00,66.879,6912
CCNslash,p20,2016-04-02 15:15:00.000003,60.024,1216
CCNslash,p20,2016-04-02 15:29:59.999997,65.509,4608
CCNslash,p20,2016-04-02 15:45:00,71.339,4096
CCNslash,p20,2016-04-02 16:00:00.000003,78.274,14848
CCNslash,p20,2016-04-02 16:14:59.999997,73.58,6656
CCNslash,p20,2016-04-02 16:30:00,69.622,2176
CCNslash,p20,2016-04-02 16:45:00.000003,64.31,2944
CCNslash,p20,2016-04-02 16:59:59.999997,69.278,4096
CCNslash,p20,2016-04-02 17:15:00,68.248,4608
CCNslash,p20,2016-04-02 17:30:00.000003,64.31,1344
CCNslash,p20,2016-04-02 17:44:59.999997,58.82,4096
CCNslash,p20,2016-04-02 18:00:00,58.131,960
CCNslash,p20,2016-04-02 18:15:00.000003,56.23,1984
CCNslash,p20,2016-04-02 18:29:59.999997,54.147,608
CCNslash,p20,2016-04-02 18:45:00,52.576,1088
CCNslash,p20,2016-04-02 19:00:00.000003,48.16,304
CCNslash,p20,2016-04-02 19:14:59.999997,45.648,117
CCNslash,p20,2016-04-02 19:30:00,44.379,27
CCNslash,p20,2016-04-02 19:45:00.000003,43.466,0
CCNslash,p20,2016-04-02 19:59:59.999997,42.732,0
CCNslash,p20,2016-04-02 20:15:00,42.732,0
CCNslash,p20,2016-04-02 20:30:00.000003,42.732,0
CCNslash,p20,2016-04-02 20:44:59.999997,45.104,0
CCNslash,p20,2016-04-02 21:00:00,45.648,0
CCNslash,p20,2016-04-02 21:15:00.000003,46.548,0
CCNslash,p20,2016-04-02 21:29:59.999997,47.446,0
CCNslash,p20,2016-04-02 21:45:00,48.339,0
CCNslash,p20,2016-04-02 22:00:00.000003,48.871,0
CCNslash,p20,2016-04-02 22:14:59.999997,49.05,0
CCNslash,p20,2016-04-02 22:30:00,48.871,0
CCNslash,p20,2016-04-02 22:45:00.000003,48.695,0
CCNslash,p20,2016-04-02 22:59:59.999997,48.16,0
CCNslash,p20,2016-04-02 23:15:00,47.266,0
CCNslash,p20,2016-04-02 23:30:00.000003,45.828,0
CCNslash,p20,2016-04-02 23:44:59.999997,44.742,0
CCNslash,p20,2016-04-03 00:00:00,45.828,0
CCNslash,p20,2016-04-03 00:15:00.000003,47.266,0
CCNslash,p20,2016-04-03 00:29:59.999997,48.16,0
CCNslash,p20,2016-04-03 00:45:00,39.007,0
CCNslash,p20,2016-04-03 01:00:00.000003,39.384,0
CCNslash,p20,2016-04-03 01:14:59.999997,39.76,0
CCNslash,p20,2016-04-03 01:30:00,39.947,0
CCNslash,p20,2016-04-03 01:45:00.000003,40.696,0
CCNslash,p20,2016-04-03 01:59:59.999997,41.254,0
CCNslash,p20,2016-04-03 02:15:00,41.067,0
CCNslash,p20,2016-04-03 02:30:00.000003,40.696,0
CCNslash,p20,2016-04-03 02:44:59.999997,40.509,0
CCNslash,p20,2016-04-03 03:00:00,37.107,0
CCNslash,p20,2016-04-03 03:15:00.000003,35.564,0
CCNslash,p20,2016-04-03 03:29:59.999997,35.175,0
CCNslash,p20,2016-04-03 03:45:00,37.107,0
CCNslash,p20,2016-04-03 04:00:00.000003,36.914,0
CCNslash,p20,2016-04-03 04:14:59.999997,37.297,0
CCNslash,p20,2016-04-03 04:30:00,37.679,0
CCNslash,p20,2016-04-03 04:45:00.000003,37.488,0
CCNslash,p20,2016-04-03 04:59:59.999997,35.758,0
CCNslash,p20,2016-04-03 05:15:00,35.37,0
CCNslash,p20,2016-04-03 05:30:00.000003,36.531,0
CCNslash,p20,2016-04-03 05:44:59.999997,36.914,0
CCNslash,p20,2016-04-03 06:00:00,34.198,0
CCNslash,p20,2016-04-03 06:15:00.000003,33.805,0
CCNslash,p20,2016-04-03 06:29:59.999997,33.213,22
CCNslash,p20,2016-04-03 06:45:00,34.59,98
CCNslash,p20,2016-04-03 07:00:00.000003,34.59,208
CCNslash,p20,2016-04-03 07:14:59.999997,35.37,320
CCNslash,p20,2016-04-03 07:30:00,39.007,608
CCNslash,p20,2016-04-03 07:45:00.000003,34.198,448
CCNslash,p20,2016-04-03 07:59:59.999997,43.648,704
CCNslash,p20,2016-04-03 08:15:00,57.958,3456
CCNslash,p20,2016-04-03 08:30:00.000003,60.195,3200
CCNslash,p20,2016-04-03 08:44:59.999997,63.797,1728
CCNslash,p20,2016-04-03 09:00:00,62.254,4864
CCNslash,p20,2016-04-03 09:15:00.000003,65.851,6144
CCNslash,p20,2016-04-03 09:29:59.999997,69.622,7424
CCNslash,p20,2016-04-03 09:45:00,68.763,9216
CCNslash,p20,2016-04-03 10:00:00.000003,63.111,1536
CCNslash,p20,2016-04-03 10:14:59.999997,72.718,10752
CCNslash,p20,2016-04-03 10:30:00,78.624,12288
CCNslash,p20,2016-04-03 10:45:00.000003,72.891,13312
CCNslash,p20,2016-04-03 10:59:59.999997,79.502,13312
CCNslash,p20,2016-04-03 11:15:00,83.221,14848
CCNslash,p20,2016-04-03 11:30:00.000003,79.853,15360
CCNslash,p20,2016-04-03 11:44:59.999997,82.686,15872
CCNslash,p20,2016-04-03 12:00:00,58.647,4608
CCNslash,p20,2016-04-03 12:15:00.000003,52.225,3968
CCNslash,p20,2016-04-03 12:29:59.999997,54.669,2688
CCNslash,p20,2016-04-03 12:45:00,48.517,1216
CCNslash,p20,2016-04-03 13:00:00.000003,74.791,18432
CCNslash,p20,2016-04-03 13:14:59.999997,81.442,18432
CCNslash,p20,2016-04-03 13:30:00,82.864,19456
CCNslash,p20,2016-04-03 13:45:00.000003,81.09,18432
CCNslash,p20,2016-04-03 13:59:59.999997,82.152,18432
CCNslash,p20,2016-04-03 14:15:00,80.382,18432
CCNslash,p20,2016-04-03 14:30:00.000003,81.266,17408
CCNslash,p20,2016-04-03 14:44:59.999997,79.853,17408
CCNslash,p20,2016-04-03 15:00:00,76.876,16384
CCNslash,p20,2016-04-03 15:15:00.000003,75.659,16384
CCNslash,p20,2016-04-03 15:29:59.999997,77.225,15872
CCNslash,p20,2016-04-03 15:45:00,72.891,9216
CCNslash,p20,2016-04-03 16:00:00.000003,74.964,14336
CCNslash,p20,2016-04-03 16:14:59.999997,73.753,13824
CCNslash,p20,2016-04-03 16:30:00,71.683,12288
CCNslash,p20,2016-04-03 16:45:00.000003,70.824,11776
CCNslash,p20,2016-04-03 16:59:59.999997,66.708,10240
CCNslash,p20,2016-04-03 17:15:00,64.31,9216
CCNslash,p20,2016-04-03 17:30:00.000003,61.227,8192
CCNslash,p20,2016-04-03 17:44:59.999997,59.851,1728
CCNslash,p20,2016-04-03 18:00:00,55.711,4864
CCNslash,p20,2016-04-03 18:15:00.000003,52.401,4096
CCNslash,p20,2016-04-03 18:29:59.999997,47.802,1280
CCNslash,p20,2016-04-03 18:45:00,44.195,992
CCNslash,p20,2016-04-03 19:00:00.000003,40.321,288
CCNslash,p20,2016-04-03 19:14:59.999997,38.061,152
CCNslash,p20,2016-04-03 19:30:00,36.145,41
CCNslash,p20,2016-04-03 19:45:00.000003,34.002,2
CCNslash,p20,2016-04-03 19:59:59.999997,32.018,0
CCNslash,p20,2016-04-03 20:15:00,30.403,0
CCNslash,p20,2016-04-03 20:30:00.000003,29.79,0
CCNslash,p20,2016-04-03 20:44:59.999997,29.174,0
CCNslash,p20,2016-04-03 21:00:00,28.762,0
CCNslash,p20,2016-04-03 21:15:00.000003,28.346,0
CCNslash,p20,2016-04-03 21:29:59.999997,28.139,0
CCNslash,p20,2016-04-03 21:45:00,27.93,0
CCNslash,p20,2016-04-03 22:00:00.000003,27.721,0
CCNslash,p20,2016-04-03 22:14:59.999997,27.721,0
CCNslash,p20,2016-04-03 22:30:00,27.302,0
CCNslash,p20,2016-04-03 22:45:00.000003,27.302,0
CCNslash,p20,2016-04-03 22:59:59.999997,27.302,0
CCNslash,p20,2016-04-03 23:15:00,27.302,0
CCNslash,p20,2016-04-03 23:30:00.000003,28.555,0
CCNslash,p20,2016-04-03 23:44:59.999997,31.617,0
CCNslash,p20,2016-04-04 00:00:00,30.403,0
CCNslash,p20,2016-04-04 00:15:00.000003,28.139,0
CCNslash,p20,2016-04-04 00:29:59.999997,27.302,0
CCNslash,p20,2016-04-04 00:45:00,26.881,0
CCNslash,p20,2016-04-04 01:00:00.000003,26.881,0
CCNslash,p20,2016-04-04 01:14:59.999997,26.881,0
CCNslash,p20,2016-04-04 01:30:00,26.881,0
CCNslash,p20,2016-04-04 01:45:00.000003,28.969,0
CCNslash,p20,2016-04-04 01:59:59.999997,28.346,0
CCNslash,p20,2016-04-04 02:15:00,28.762,0
CCNslash,p20,2016-04-04 02:30:00.000003,29.79,0
CCNslash,p20,2016-04-04 02:44:59.999997,31.617,0
CCNslash,p20,2016-04-04 03:00:00,31.012,0
CCNslash,p20,2016-04-04 03:15:00.000003,31.816,0
CCNslash,p20,2016-04-04 03:29:59.999997,33.805,0
CCNslash,p20,2016-04-04 03:45:00,34.394,0
CCNslash,p20,2016-04-04 04:00:00.000003,36.723,0
CCNslash,p20,2016-04-04 04:14:59.999997,38.818,0
CCNslash,p20,2016-04-04 04:30:00,39.007,0
CCNslash,p20,2016-04-04 04:45:00.000003,39.196,0
CCNslash,p20,2016-04-04 04:59:59.999997,40.321,0
CCNslash,p20,2016-04-04 05:15:00,41.625,0
CCNslash,p20,2016-04-04 05:30:00.000003,42.363,0
CCNslash,p20,2016-04-04 05:44:59.999997,42.732,0
CCNslash,p20,2016-04-04 06:00:00,42.179,0
CCNslash,p20,2016-04-04 06:15:00.000003,42.179,0
CCNslash,p20,2016-04-04 06:29:59.999997,39.384,22
CCNslash,p20,2016-04-04 06:45:00,37.297,101
CCNslash,p20,2016-04-04 07:00:00.000003,37.488,232
CCNslash,p20,2016-04-04 07:14:59.999997,39.573,400
CCNslash,p20,2016-04-04 07:30:00,44.922,608
CCNslash,p20,2016-04-04 07:45:00.000003,48.695,1984
CCNslash,p20,2016-04-04 07:59:59.999997,50.819,1664
CCNslash,p20,2016-04-04 08:15:00,51.346,1344
CCNslash,p20,2016-04-04 08:30:00.000003,65.338,2944
CCNslash,p20,2016-04-04 08:44:59.999997,63.282,3712
CCNslash,p20,2016-04-04 09:00:00,59.508,2432
CCNslash,p20,2016-04-04 09:15:00.000003,71.339,4096
CCNslash,p20,2016-04-04 09:29:59.999997,64.825,2688
CCNslash,p20,2016-04-04 09:45:00,76.354,8704
CCNslash,p20,2016-04-04 10:00:00.000003,72.028,4096
CCNslash,p20,2016-04-04 10:14:59.999997,83.399,12800
CCNslash,p20,2016-04-04 10:30:00,81.442,12800
CCNslash,p20,2016-04-04 10:45:00.000003,94.825,11776
CCNslash,p20,2016-04-04 10:59:59.999997,100.083,13312
CCNslash,p20,2016-04-04 11:15:00,97.72,12288
CCNslash,p20,2016-04-04 11:30:00.000003,101.887,14336
CCNslash,p20,2016-04-04 11:44:59.999997,106.835,11264
CCNslash,p20,2016-04-04 12:00:00,88.833,3840
CCNslash,p20,2016-04-04 12:15:00.000003,84.115,5888
CCNslash,p20,2016-04-04 12:29:59.999997,89.569,8704
CCNslash,p20,2016-04-04 12:45:00,88.282,7936
CCNslash,p20,2016-04-04 13:00:00.000003,94.444,16384
CCNslash,p20,2016-04-04 13:14:59.999997,104.747,13824
CCNslash,p20,2016-04-04 13:30:00,97.72,11776
CCNslash,p20,2016-04-04 13:45:00.000003,95.016,10752
CCNslash,p20,2016-04-04 13:59:59.999997,96.361,12800
CCNslash,p20,2016-04-04 14:15:00,91.053,9728
CCNslash,p20,2016-04-04 14:30:00.000003,88.466,6912
CCNslash,p20,2016-04-04 14:44:59.999997,77.05,3584
CCNslash,p20,2016-04-04 15:00:00,72.545,2304
CCNslash,p20,2016-04-04 15:15:00.000003,68.763,1664
CCNslash,p20,2016-04-04 15:29:59.999997,67.05,1600
CCNslash,p20,2016-04-04 15:45:00,68.592,2688
CCNslash,p20,2016-04-04 16:00:00.000003,69.107,2432
CCNslash,p20,2016-04-04 16:14:59.999997,67.05,1344
CCNslash,p20,2016-04-04 16:30:00,62.083,1344
CCNslash,p20,2016-04-04 16:45:00.000003,61.398,1152
CCNslash,p20,2016-04-04 16:59:59.999997,60.368,800
CCNslash,p20,2016-04-04 17:15:00,58.476,1152
CCNslash,p20,2016-04-04 17:30:00.000003,58.647,2048
CCNslash,p20,2016-04-04 17:44:59.999997,60.195,2048
CCNslash,p20,2016-04-04 18:00:00,56.923,448
CCNslash,p20,2016-04-04 18:15:00.000003,56.23,672
CCNslash,p20,2016-04-04 18:29:59.999997,53.274,144
CCNslash,p20,2016-04-04 18:45:00,51.523,63
CCNslash,p20,2016-04-04 19:00:00.000003,50.819,13
CCNslash,p20,2016-04-04 19:14:59.999997,50.819,3
CCNslash,p20,2016-04-04 19:30:00,50.643,1
CCNslash,p20,2016-04-04 19:45:00.000003,50.29,0
CCNslash,p20,2016-04-04 19:59:59.999997,50.113,0
CCNslash,p20,2016-04-04 20:15:00,49.937,0
CCNslash,p20,2016-04-04 20:30:00.000003,49.937,0
CCNslash,p20,2016-04-04 20:44:59.999997,49.937,0
CCNslash,p20,2016-04-04 21:00:00,50.113,0
CCNslash,p20,2016-04-04 21:15:00.000003,50.643,0
CCNslash,p20,2016-04-04 21:29:59.999997,47.624,0
CCNslash,p20,2016-04-04 21:45:00,46.548,0
CCNslash,p20,2016-04-04 22:00:00.000003,44.56,0
CCNslash,p20,2016-04-04 22:14:59.999997,43.831,0
CCNslash,p20,2016-04-04 22:30:00,43.099,0
CCNslash,p20,2016-04-04 22:45:00.000003,42.548,0
CCNslash,p20,2016-04-04 22:59:59.999997,41.625,0
CCNslash,p20,2016-04-04 23:15:00,41.439,0
CCNslash,p20,2016-04-04 23:30:00.000003,40.696,0
CCNslash,p20,2016-04-04 23:44:59.999997,40.321,0
CCNslash,p20,2016-04-05 00:00:00,39.76,0
CCNslash,p20,2016-04-05 00:15:00.000003,38.629,0
CCNslash,p20,2016-04-05 00:29:59.999997,37.87,0
CCNslash,p20,2016-04-05 00:45:00,37.297,0
CCNslash,p20,2016-04-05 01:00:00.000003,36.914,0
CCNslash,p20,2016-04-05 01:14:59.999997,36.145,0
CCNslash,p20,2016-04-05 01:30:00,36.145,0
CCNslash,p20,2016-04-05 01:45:00.000003,36.338,0
CCNslash,p20,2016-04-05 01:59:59.999997,35.564,0
